zone_id,zone_name,id,plain_name,level,race,class_name,hp_dice,hp_avg,damage_dice,damage_avg,hit_roll,armor_class,attacks_per_round,dpr_avg
85,Cathedral of Betrayal,22,a large stone statue,75,HUMAN,Warrior,50d20+8675,9200.0,33d10+38,219.5,10,0,2,439.0
85,Cathedral of Betrayal,23,a large stone statue,75,HUMAN,Warrior,50d20+8675,9200.0,33d10+38,219.5,10,0,2,439.0
103,Phoenix Feather Hot Springs,15,a barista,75,HUMAN,Rogue,50d20+8675,9200.0,30d10+17,182.0,20,0,1,182.0
390,Arabel Ocean,18,the Ghost of the Frozen North,75,HUMAN,Cryomancer,50d20+8675,9200.0,27d10+15,163.5,20,0,1,163.5
480,The Barrow,10,the Undead KingPriest,75,HUMAN,Cleric,50d20+8675,9200.0,27d10+15,163.5,20,0,1,163.5
480,The Barrow,27,the Wraith of the KingPriest,75,HUMAN,Cleric,50d20+8675,9200.0,27d10+15,163.5,20,0,1,163.5
481,Fiery Island,100,Jemnon the Lionheart,75,HUMAN,Warrior,50d20+8675,9200.0,33d10+18,199.5,24,0,1,199.5
484,Severan's Doom,236,a troll,75,TROLL,,50d20+8675,9200.0,33d10+18,199.5,24,0,1,199.5
533,Ice Cult,0,Tri-Aszp,75,DRAGON_FROST,Sorcerer,50d20+8675,9200.0,27d10+15,163.5,20,0,2,327.0
552,Black Woods,43,a traveling elf,75,ELF,Conjurer,50d20+8675,9200.0,24d10+13,145.0,17,0,1,145.0
564,Black Lake,1,Larathiel,75,OTHER,Paladin,50d20+8675,9200.0,33d10+18,199.5,20,0,2,399.0
584,KoD,10,a young ogrill,77,OGRE,Warrior,50d20+9417,9942.0,37d10+21,224.5,20,0,1,224.5
584,KoD,14,an ogrill,78,OGRE,Warrior,50d20+9803,10328.0,37d10+21,224.5,20,0,1,224.5
584,KoD,19,a Dreamweaver,78,HUMANOID,Sorcerer,50d20+9803,10328.0,27d10+15,163.5,20,0,1,163.5
480,The Barrow,17,the Lich,79,HUMAN,Sorcerer,50d20+10400,10925.0,28d10+16,170.0,5,0,2,340.0
22,the Nine Hells,11,a Succubus,80,DEMON,Diabolist,50d20+10608,11133.0,30d10+17,182.0,22,0,1,182.0
62,Anduin - Upper Level,18,the High Priestess,80,HUMAN,Cleric,50d20+11108,11633.0,33d15+16,280.0,21,0,1,280.0
62,Anduin - Upper Level,27,the receptionist,80,HALF_ELF,,50d20+10608,11133.0,35d15+17,297.0,22,0,1,297.0
63,Quest Zone,90,a herlequin warrior,80,DEMON,Anti-Paladin,50d20+40608,41133.0,46d25+50,648.0,27,0,1,648.0
63,Quest Zone,93,a herlequin assassin,80,DEMON,Assassin,50d20+35608,36133.0,53d30+44,865.5,20,0,2,1731.0
85,Cathedral of Betrayal,15,the blind Seer,80,HUMAN,Conjurer,50d20+10608,11133.0,28d10+16,170.0,21,0,2,340.0
100,Ickle,28,a store clerk,80,BARBARIAN,,50d20+10608,11133.0,33d10+19,200.5,20,0,1,200.5
187,Balance of Pandor,1,a stone knight,80,HUMANOID,Paladin,50d20+10608,11133.0,35d10+20,212.5,25,0,1,212.5
238,Dargentan's Lair,3,the Tempest Manifest,80,OTHER,Warrior,50d20+10608,11133.0,35d10+20,212.5,20,0,1,212.5
300,Ogakh,33,an ogre enforcer,80,OGRE,Warrior,50d20+10608,11133.0,38d10+21,230.0,20,0,1,230.0
300,Ogakh,68,Colonel Khapser,80,ORC,Warrior,50d20+10608,11133.0,35d10+20,212.5,25,0,2,425.0
300,Ogakh,80,the Mercenary Guard,80,BARBARIAN,Mercenary,50d20+30850,31375.0,66d20+42,735.0,27,0,2,1470.0
484,Severan's Doom,0,an Earth Elemental,80,OTHER,,50d20+4608,5133.0,22d8+8,107.0,20,5,1,107.0
495,Nymrill,1,a vague figure,80,HUMAN,Warrior,50d20+10608,11133.0,35d10+20,212.5,20,0,1,212.5
495,Nymrill,2,a dryken,80,HUMAN,Sorcerer,50d20+10608,11133.0,28d10+16,170.0,21,0,1,170.0
495,Nymrill,3,Driceme'y,80,HUMAN,Sorcerer,50d20+10608,11133.0,28d10+16,170.0,21,0,1,170.0
534,Frost Valley,100,a frost elf,80,ELF,Cryomancer,50d20+10608,11133.0,25d10+14,151.5,18,0,1,151.5
534,Frost Valley,102,a frost elf,80,ELF,Priest,50d20+10608,11133.0,25d10+14,151.5,18,0,1,151.5
534,Frost Valley,104,a frost elf,80,ELF,Monk,50d20+10608,11133.0,28d10+16,170.0,21,0,1,170.0
534,Frost Valley,105,a frost elf,80,ELF,Paladin,50d20+10608,11133.0,32d10+18,194.0,23,0,1,194.0
534,Frost Valley,106,a frost elf,80,ELF,Rogue,50d20+10608,11133.0,28d10+16,170.0,21,0,2,340.0
534,Frost Valley,108,a frost elf,80,ELF,Sorcerer,50d20+10608,11133.0,25d10+14,151.5,18,0,1,151.5
564,Black Lake,2,Brolgoroth,80,DEMON,Anti-Paladin,50d20+10608,11133.0,36d10+20,218.0,20,0,2,436.0
584,KoD,15,the Ageless Seeker,80,HUMAN,,50d20+10608,11133.0,32d10+18,194.0,20,0,1,194.0
584,KoD,16,Queen Mab of the Faeries,80,FAERIE_SEELIE,Sorcerer,50d20+10708,11233.0,29d11+16,190.0,20,0,1,190.0
584,KoD,21,the King's youngest son,80,HUMAN,Warrior,50d20+10608,11133.0,35d10+20,212.5,20,0,1,212.5
584,KoD,22,the one the Unicorn loved,80,HUMAN,Warrior,50d20+10608,11133.0,35d10+20,212.5,20,0,1,212.5
625,The Rhell Forest,4,a hooded ranger,80,HALF_ELF,Ranger,50d20+10608,11133.0,30d10+17,182.0,20,0,1,182.0
100,Ickle,53,the Ickle Banker,81,HUMAN,,50d20+11026,11551.0,32d10+18,194.0,20,-10,1,194.0
481,Fiery Island,150,McCabe the Elementalist,82,HUMAN,Pyromancer,50d20+11455,11980.0,29d10+16,175.5,20,0,1,175.5
484,Severan's Doom,7,an Ogre,82,OGRE,Warrior,50d20+8455,8980.0,30d7+22,142.0,20,3,1,142.0
584,KoD,23,a gypsy dancer,82,HUMAN,Bard,50d20+11455,11980.0,29d10+16,175.5,20,0,1,175.5
484,Severan's Doom,1,the Grimalkin,83,ANIMAL,,50d20+6896,7421.0,33d10+18,199.5,20,2,1,199.5
484,Severan's Doom,8,a Phase Worm,83,ANIMAL,,50d20+6896,7421.0,27d7+10,118.0,20,3,1,118.0
484,Severan's Doom,9,a Black Dwarf,83,DWARF,,50d20+5896,6421.0,27d7+2,110.0,20,5,1,110.0
584,KoD,6,a river nymph,83,NYMPH,Druid,50d20+11896,12421.0,24d10+14,146.0,20,0,1,146.0
484,Severan's Doom,2,a nomadic Jann,84,HUMANOID,,50d20+8349,8874.0,29d7+19,135.0,20,4,1,135.0
584,KoD,3,a gypsy dancer,84,HUMAN,Bard,50d20+24349,24874.0,30d10+17,182.0,20,0,1,182.0
584,KoD,8,a gypsy dancer,84,HUMAN,Thief,50d20+12349,12874.0,34d10+19,206.0,20,0,1,206.0
584,KoD,12,a goblin,84,GOBLIN,,50d20+12349,12874.0,30d10+17,182.0,20,0,1,182.0
30,Mielikki,55,a druidic guard,85,ELF,Druid,50d20+22814,23339.0,27d10+15,163.5,18,0,1,163.5
61,"Anduin, the Dwarven Sector",54,a grim-looking dwarven guard,85,DWARF,Warrior,50d20+13414,13939.0,44d17+26,422.0,20,0,1,422.0
63,Quest Zone,92,a herlequin sorcerer,85,DEMON,Sorcerer,50d20+37814,38339.0,52d30+28,834.0,10,0,1,834.0
85,Cathedral of Betrayal,50,Norisent,85,HUMAN,Necromancer,50d20+12814,13339.0,30d10+17,182.0,21,0,1,182.0
117,the Blue-Fog Trail,112,an assassin vine,85,PLANT,Assassin,50d20+12814,13339.0,30d10+17,182.0,20,0,1,182.0
484,Severan's Doom,4,a ghost warrior,85,HUMAN,,50d20+9814,10339.0,19d6+19,85.5,23,0,1,85.5
484,Severan's Doom,5,an undead captain,85,HUMAN,,50d20+9814,10339.0,20d7+19,99.0,23,0,1,99.0
484,Severan's Doom,13,the Keeper of the Keys,85,HUMANOID,Warrior,50d20+12814,13339.0,37d10+21,224.5,25,0,1,224.5
484,Severan's Doom,14,an Earth Elemental,85,OTHER,,50d20+6814,7339.0,24d8+19,127.0,20,5,1,127.0
484,Severan's Doom,101,a maddened Tremaen,85,OTHER,,50d20+9314,9839.0,34d10+19,206.0,23,0,1,206.0
484,Severan's Doom,102,a mud golem,85,OTHER,,50d20+9314,9839.0,34d10+19,206.0,23,0,1,206.0
484,Severan's Doom,103,a grasping root,85,PLANT,,50d20+7814,8339.0,15d10+17,99.5,21,0,1,99.5
484,Severan's Doom,105,an aerial servant,85,OTHER,,50d20+12814,13339.0,34d10+19,206.0,23,0,1,206.0
484,Severan's Doom,108,an Azer sentinel,85,DWARF,Warrior,50d20+17814,18339.0,37d10+21,224.5,25,0,1,224.5
484,Severan's Doom,109,an Azer warrior,85,DWARF,Warrior,50d20+17814,18339.0,37d10+21,224.5,25,0,1,224.5
489,Doom: Lokari's Keep,21,a resolute maid in waiting,85,HUMAN,,50d20+12814,13339.0,34d10+19,206.0,20,0,1,206.0
492,Black Ice Desert,1,a grace tree,85,PLANT,,50d20+12814,13339.0,30d10+17,182.0,20,-2,1,182.0
520,Templace,0,a monstrous bronze statue,85,OTHER,Warrior,50d20+12814,13339.0,37d10+21,224.5,25,0,1,224.5
520,Templace,4,the clockwork beast,85,OTHER,,50d20+12814,13339.0,34d10+19,206.0,23,0,1,206.0
520,Templace,8,a stone snake,85,ANIMAL,,50d20+12814,13339.0,34d10+19,206.0,23,0,1,206.0
534,Frost Valley,101,a frost elf,85,ELF,Paladin,50d20+12814,13339.0,34d10+19,206.0,23,0,1,206.0
534,Frost Valley,103,a frost elf,85,ELF,Warrior,50d20+12814,13339.0,34d10+19,206.0,23,0,2,412.0
534,Frost Valley,107,a frost elf,85,ELF,Cryomancer,50d20+12814,13339.0,27d10+15,163.5,18,0,1,163.5
584,KoD,5,the Swan Princess,85,ELF,Druid,50d20+12814,13339.0,52d10+15,301.0,20,0,1,301.0
584,KoD,7,the front door,85,OTHER,,50d20+12814,13339.0,34d10+19,206.0,20,0,1,206.0
584,KoD,18,a Sandman,85,HUMANOID,Sorcerer,50d20+12814,13339.0,30d10+17,182.0,20,0,1,182.0
584,KoD,20,an enchanted cod,85,ANIMAL,,50d20+12814,13339.0,34d10+19,206.0,20,0,1,206.0
238,Dargentan's Lair,0,Dargentan,86,DRAGON_FROST,Cryomancer,50d20+13290,13815.0,50d22+27,602.0,10,0,2,1204.0
484,Severan's Doom,3,the Butcher of Anduin,86,HUMAN,Warrior,50d20+13290,13815.0,27d9+21,156.0,26,0,1,156.0
484,Severan's Doom,100,a Fire Elemental,86,OTHER,,50d20+8290,8815.0,26d10+19,162.0,23,0,1,162.0
484,Severan's Doom,6,the Lord of the Realm,87,HUMANOID,Warrior,50d20+13780,14305.0,38d10+21,230.0,26,0,1,230.0
520,Templace,1,an air demon,87,DEMON,Warrior,50d20+13780,14305.0,40d10+22,242.0,27,0,1,242.0
520,Templace,7,an earth demon,88,DEMON,Warrior,50d20+14283,14808.0,40d10+23,243.0,28,0,1,243.0
22,the Nine Hells,12,a Pit Fiend,90,DEMON,,50d20+15329,15854.0,37d10+21,224.5,26,0,2,449.0
30,Mielikki,56,a druidic guard,90,ELF,Druid,50d20+29329,29854.0,28d10+16,170.0,20,0,1,170.0
30,Mielikki,75,a mysteriously cloaked figure,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,20,-6,2,388.0
30,Mielikki,161,Judith,90,HALFLING,Assassin,50d20+45329,45854.0,32d10+18,194.0,20,0,1,194.0
30,Mielikki,490,the Lord of Flames,90,HALF_ELF,Pyromancer,50d20+15329,15854.0,60d20+34,664.0,5,-10,1,664.0
35,the Light Forest,49,a half-elven woman,90,HALF_ELF,Ranger,50d20+15329,15854.0,39d15+29,341.0,10,0,2,682.0
40,Layveran Labyrinth,17,a fragile cloaked man,90,HALF_ELF,Druid,50d20+15329,15854.0,30d10+17,182.0,20,-10,1,182.0
60,"Anduin, the poor sector",4,the Ole Witch,90,DWARF,,50d20+15329,15854.0,46d20+20,503.0,25,0,1,503.0
60,"Anduin, the poor sector",8,the Undead Knight Templar,90,HUMAN,Anti-Paladin,50d20+15329,15854.0,39d10+72,286.5,27,0,1,286.5
60,"Anduin, the poor sector",13,the priest of Blackmourne,90,HUMANOID,Cleric,50d20+15329,15854.0,32d10+43,219.0,22,0,1,219.0
60,"Anduin, the poor sector",14,the statue,90,OTHER,,50d20+15329,15854.0,38d12+20,267.0,25,0,1,267.0
60,"Anduin, the poor sector",21,a tough-looking human guard,90,HUMAN,Warrior,50d20+15329,15854.0,49d20+57,571.5,27,-3,1,571.5
61,"Anduin, the Dwarven Sector",6,an Anduin gateguard,90,DWARF,Warrior,50d20+15829,16354.0,49d20+42,556.5,27,-5,1,556.5
61,"Anduin, the Dwarven Sector",14,a dwarven guard,90,DWARF,Warrior,50d20+15529,16054.0,49d20+22,536.5,27,0,1,536.5
62,Anduin - Upper Level,0,a well-armored human guard,90,HUMAN,Warrior,50d20+15329,15854.0,44d15+47,399.0,27,-4,1,399.0
62,Anduin - Upper Level,3,an elven guard,90,ELF,Warrior,50d20+15329,15854.0,36d10+45,243.0,25,0,1,243.0
62,Anduin - Upper Level,20,a pyromancer,90,HUMAN,Pyromancer,50d20+15329,15854.0,42d20+18,459.0,22,-10,1,459.0
62,Anduin - Upper Level,21,a cryomancer,90,HUMAN,Cryomancer,50d20+15329,15854.0,37d15+18,314.0,22,-8,1,314.0
62,Anduin - Upper Level,22,a serene druidess,90,HUMAN,Druid,50d20+15329,15854.0,32d10+18,194.0,22,-10,1,194.0
62,Anduin - Upper Level,23,a necromancer,90,HUMAN,Necromancer,50d20+15329,15854.0,37d15+18,314.0,22,-6,1,314.0
62,Anduin - Upper Level,30,a dwarven banker,90,DWARF,,50d20+15329,15854.0,41d15+20,348.0,20,-8,1,348.0
63,Quest Zone,91,the herlequin leader,90,DEMON,Monk,50d20+45329,45854.0,51d28+56,795.5,26,0,2,1591.0
70,the Great Road,75,a mysteriously cloaked figure,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,20,0,2,388.0
73,the Northern Swamps,175,a mysteriously cloaked man,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,22,0,2,388.0
80,Mielikki Farmlands (Newbie),39,a mysterious cloaked ranger,90,OTHER,Ranger,50d20+32769,33294.0,66d10+20,383.0,20,-10,2,766.0
100,Ickle,40,a Barbaric Guard,90,BARBARIAN,Warrior,50d20+15329,15854.0,41d10+28,253.5,28,0,1,253.5
100,Ickle,41,a Barbaric Guard,90,BARBARIAN,Warrior,50d20+15329,15854.0,41d10+28,253.5,28,0,1,253.5
100,Ickle,56,a mysteriously cloaked figure,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,20,0,2,388.0
100,Ickle,57,a mysterious ranger from the north,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,20,0,2,388.0
102,Mount Frostbite,2,A mysterious ranger from the north,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,22,0,2,388.0
117,the Blue-Fog Trail,98,Mysa,90,DRAGON_GENERAL,Warrior,50d20+15329,15854.0,69d18+72,727.5,20,0,1,727.5
162,Gothra Pyramid,75,a mysteriously cloaked figure,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,20,0,2,388.0
169,the Haunted House,11,the undead templar,90,HUMAN,Anti-Paladin,50d20+15329,15854.0,44d15+22,374.0,20,-2,1,374.0
188,Clandestine Cathedral (TCD Clanhall),29,Akylra the Foreknower,90,DRAGON_GENERAL,Sorcerer,50d20+15329,15854.0,32d10+18,194.0,22,0,2,388.0
300,Ogakh,1,Hovish,90,HUMAN,Monk,50d20+15329,15854.0,36d10+20,218.0,20,0,1,218.0
300,Ogakh,8,Skosh,90,ORC,Warrior,50d20+15329,15854.0,39d10+22,236.5,20,0,1,236.5
300,Ogakh,32,the guard captain,90,ORC,Anti-Paladin,50d20+15329,15854.0,39d10+22,236.5,20,0,1,236.5
470,Graveyard Surface,75,a mysteriously cloaked figure,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,20,0,2,388.0
484,Severan's Doom,106,the mighty druid,90,HUMANOID,Druid,50d20+25329,25854.0,32d10+18,194.0,22,0,1,194.0
484,Severan's Doom,110,the Azer warlord,90,DWARF,Warrior,50d20+25329,25854.0,39d10+22,236.5,27,0,1,236.5
484,Severan's Doom,111,a Fire Elemental,90,OTHER,,50d20+10329,10854.0,25d10+20,157.5,25,0,2,315.0
484,Severan's Doom,112,a Fire Elemental,90,OTHER,,50d20+10329,10854.0,31d10+20,190.5,25,0,1,190.5
484,Severan's Doom,230,an Ice Elemental,90,OTHER,,50d20+10329,10854.0,36d10+20,218.0,25,0,1,218.0
488,Doom: The Plane of the Air,10,a Jann warrior,90,HUMANOID,Warrior,50d20+13329,13854.0,39d10+22,236.5,20,0,1,236.5
488,Doom: The Plane of the Air,11,a Forgotten Soldier,90,HUMANOID,,50d20+14329,14854.0,36d10+20,218.0,20,0,1,218.0
488,Doom: The Plane of the Air,15,a cavern hawk,90,ANIMAL,,50d20+9329,9854.0,36d10+20,218.0,20,0,1,218.0
489,Doom: Lokari's Keep,4,a Jann warrior,90,HUMANOID,Warrior,50d20+20329,20854.0,39d12+42,295.5,27,0,1,295.5
492,Black Ice Desert,51,the observer,90,GNOME,,50d20+15329,15854.0,31d10+17,187.5,21,0,1,187.5
495,Nymrill,4,Traek,90,HUMAN,Warrior,50d20+15329,15854.0,42d10+24,255.0,20,0,1,255.0
495,Nymrill,14,a dark undead man,90,HUMAN,Necromancer,50d20+15329,15854.0,32d10+18,194.0,20,0,1,194.0
520,Templace,2,a smoke demon,90,DEMON,Warrior,50d20+15329,15854.0,41d10+23,248.5,28,0,1,248.5
520,Templace,14,a ghostly blacksmith,90,HUMAN,Warrior,50d20+15329,15854.0,39d10+22,236.5,27,0,1,236.5
583,the Syric Mountain Trail,75,a mysteriously cloaked figure,90,ELF,Ranger,50d20+15329,15854.0,32d10+18,194.0,22,0,2,388.0
584,KoD,1,Baba Yaga,90,TROLL,Conjurer,50d20+31329,31854.0,36d18+20,362.0,20,0,1,362.0
584,KoD,2,the Gypsy Prince,90,HUMAN,Mercenary,50d20+15329,15854.0,39d10+23,237.5,20,0,1,237.5
584,KoD,11,the Goblin King,90,GOBLIN,Ranger,50d20+15329,15854.0,32d10+18,194.0,20,0,1,194.0
584,KoD,13,the Syric Warder,90,HUMAN,Anti-Paladin,50d20+15329,15854.0,39d10+22,236.5,20,0,1,236.5
484,Severan's Doom,104,the elder tremaen,91,OTHER,Ranger,50d20+25873,26398.0,36d5+20,128.0,25,0,2,256.0
484,Severan's Doom,107,an efreeti,91,HUMANOID,,50d20+25873,26398.0,26d10+20,163.0,25,0,1,163.0
484,Severan's Doom,234,a mist elemental,91,OTHER,,50d20+11873,12398.0,36d10+20,218.0,25,0,1,218.0
484,Severan's Doom,231,a Water Elemental,92,OTHER,,50d20+12431,12956.0,37d10+20,223.5,25,0,1,223.5
63,Quest Zone,0,a quietly humming blob,94,GOBLIN,Berserker,50d20+17593,18118.0,38d10+21,230.0,26,0,1,230.0
488,Doom: The Plane of the Air,3,a windstorm,94,OTHER,,50d20+14593,15118.0,38d10+21,230.0,20,0,1,230.0
488,Doom: The Plane of the Air,12,an air elemental,94,OTHER,,50d20+14593,15118.0,38d10+21,230.0,20,0,1,230.0
520,Templace,13,a dark elf,94,DROW,Anti-Paladin,50d20+17593,18118.0,38d10+21,230.0,26,0,1,230.0
12,The Heavens,61,Lynnli,95,DRAGON_GENERAL,Paladin,50d20+18198,18723.0,41d10+23,248.5,20,0,1,248.5
22,the Nine Hells,10,an Incubus,95,DEMON,Anti-Paladin,50d20+18198,18723.0,43d10+24,260.5,20,0,1,260.5
22,the Nine Hells,13,a Greater Yugoloth,95,HUMANOID,Sorcerer,50d20+18198,18723.0,34d10+19,206.0,23,0,1,206.0
22,the Nine Hells,14,a Glabrezu,95,DEMON,Warrior,50d20+18198,18723.0,43d10+24,260.5,30,0,3,781.5
22,the Nine Hells,50,an elementalist,95,BARBARIAN,Pyromancer,0d0+0,0.0,36d10+20,218.0,20,0,1,218.0
22,the Nine Hells,51,a Greater Baatezu,95,DEMON,Monk,50d20+18198,18723.0,39d10+32,246.5,10,0,3,739.5
22,the Nine Hells,52,a fire elemental lord,95,BARBARIAN,Anti-Paladin,50d20+18198,18723.0,43d10+24,260.5,20,0,1,260.5
22,the Nine Hells,53,a heavily armored knight,95,BARBARIAN,Paladin,0d0+0,0.0,43d10+34,270.5,10,0,2,541.0
22,the Nine Hells,54,an archangel,95,HUMANOID,Paladin,50d20+18198,18723.0,41d10+33,258.5,10,0,1,258.5
22,the Nine Hells,55,an archangel,95,HUMANOID,Monk,50d20+18198,18723.0,38d10+31,240.0,10,0,1,240.0
53,the Grey Castle,0,the Grey Guardian,95,HUMAN,Paladin,50d20+18198,18723.0,41d10+23,248.5,20,0,1,248.5
300,Ogakh,10,Ralg,95,ORC,Warrior,50d20+18198,18723.0,41d10+23,248.5,29,0,1,248.5
300,Ogakh,11,Unndush,95,ORC,,50d20+18198,18723.0,38d10+21,230.0,26,0,1,230.0
300,Ogakh,12,Argesh,95,ORC,Warrior,50d20+18198,18723.0,41d10+23,248.5,29,0,1,248.5
300,Ogakh,13,Grulo,95,ORC,Warrior,50d20+18198,18723.0,41d10+23,248.5,29,0,1,248.5
300,Ogakh,14,Krigg,95,ORC,Warrior,50d20+18198,18723.0,41d10+23,248.5,29,0,1,248.5
300,Ogakh,15,Ghiala,95,ORC,Warrior,50d20+18198,18723.0,41d10+23,248.5,29,0,1,248.5
484,Severan's Doom,235,the Leviathan,95,DRAGON_FROST,,50d20+23198,23723.0,38d25+21,515.0,26,0,1,515.0
488,Doom: The Plane of the Air,2,an ifrit,95,GIANT,,50d20+14198,14723.0,41d10+23,248.5,20,0,1,248.5
488,Doom: The Plane of the Air,4,a Wind Genie,95,GIANT,,50d20+14198,14723.0,41d10+23,248.5,20,0,1,248.5
495,Nymrill,6,Guardian of Tresyn,95,DEMON,Warrior,50d20+18198,18723.0,48d10+36,300.0,6,-10,1,300.0
520,Templace,5,a blood demon,95,DEMON,,50d20+18198,18723.0,39d10+22,236.5,27,0,1,236.5
520,Templace,6,the medusa,95,HUMANOID,,50d20+18198,18723.0,38d10+21,230.0,26,0,1,230.0
520,Templace,10,the Hydra,95,DRAGON_FIRE,,50d20+18198,18723.0,38d10+21,230.0,26,0,1,230.0
520,Templace,15,the weaponsmith,95,HUMAN,Warrior,50d20+18198,18723.0,41d10+23,248.5,29,0,1,248.5
520,Templace,18,a tree in burning agony,95,PLANT,,50d20+18198,18723.0,34d10+19,206.0,20,0,2,412.0
300,Ogakh,44,Kekund,96,ORC,,50d20+18819,19344.0,38d10+21,230.0,20,0,1,230.0
484,Severan's Doom,233,a Titan,96,GIANT,,50d20+28819,29344.0,41d17+24,393.0,29,0,1,393.0
488,Doom: The Plane of the Air,14,the Birdmaster,96,HUMAN,Ranger,50d20+18819,19344.0,38d10+21,230.0,20,0,1,230.0
488,Doom: The Plane of the Air,6,the Stormchild,97,HUMANOID,,50d20+19456,19981.0,19d10+22,126.5,20,0,1,126.5
489,Doom: Lokari's Keep,7,a Keep servant,97,HUMANOID,,50d20+25456,25981.0,39d12+47,300.5,20,0,1,300.5
489,Doom: Lokari's Keep,8,a Keep maidservant,97,HUMANOID,,50d20+25456,25981.0,39d12+42,295.5,20,0,1,295.5
520,Templace,16,an assassin,97,DROW,Assassin,50d20+19456,19981.0,35d10+19,211.5,24,0,1,211.5
30,Mielikki,54,a quiet helmeted knight,98,HUMAN,Paladin,50d20+20111,20636.0,42d10+24,255.0,29,0,1,255.0
488,Doom: The Plane of the Air,5,the Blue Dragon,98,DRAGON_LIGHTNING,,50d20+25111,25636.0,39d10+22,236.5,20,0,1,236.5
488,Doom: The Plane of the Air,13,an Air Elemental Lord,98,OTHER,,50d20+16111,16636.0,39d10+22,236.5,20,0,1,236.5
489,Doom: Lokari's Keep,9,a Dark Servant,98,OTHER,Anti-Paladin,50d20+28111,28636.0,47d12+24,329.5,29,0,1,329.5
489,Doom: Lokari's Keep,17,a Sunchild,98,HUMANOID,Paladin,50d20+29111,29636.0,42d13+24,318.0,20,0,1,318.0
489,Doom: Lokari's Keep,18,a Sunchild,98,HUMANOID,Cleric,50d20+29111,29636.0,35d13+20,265.0,20,0,1,265.0
489,Doom: Lokari's Keep,19,a Dark Servant,98,OTHER,Sorcerer,50d20+28111,28636.0,45d13+20,335.0,24,0,2,670.0
489,Doom: Lokari's Keep,20,a wandering minstrel,98,HUMANOID,Bard,50d20+30111,30636.0,35d13+40,285.0,20,0,1,285.0
520,Templace,19,spirit demon,98,DEMON,,50d20+20111,20636.0,40d10+23,243.0,20,0,2,486.0
0,Void,1,an evil red dragon named Puff,99,DRAGON_GENERAL,,50d20+20783,21308.0,70d110+-17,3868.0,27,0,1,3868.0
6,The Cartographer Guild,0,the old cartographer,99,HUMAN,,50d20+20783,21308.0,40d10+22,242.0,20,0,1,242.0
6,The Cartographer Guild,1,Kathra,99,DWARF,,50d20+20783,21308.0,40d10+22,242.0,20,0,1,242.0
6,The Cartographer Guild,2,the Knight Champion's worthless brother,99,HUMAN,,50d20+20783,21308.0,40d10+22,242.0,20,0,1,242.0
6,The Cartographer Guild,3,the outcast cartographer,99,ORC,,50d20+20783,21308.0,40d10+22,242.0,27,0,1,242.0
12,The Heavens,0,Nezer of Raymif,99,DRAGON_GENERAL,Sorcerer,50d20+20783,21308.0,64d10+55,407.0,20,0,3,1221.0
12,The Heavens,8,Arterius,99,DEMON,Monk,50d20+50783,51308.0,52d25+23,699.0,28,-10,1,699.0
12,The Heavens,62,Shulien,99,DRAGON_GENERAL,Monk,50d20+20783,21308.0,40d10+22,242.0,20,0,1,242.0
14,GoT Clan Hall,2,a tall slender innkeeper,99,HUMAN,,50d20+20783,21308.0,40d10+22,242.0,27,0,1,242.0
18,Forest of Shadows (Jelos remix),18,a mysterious ranger,99,ELF,Ranger,50d20+20783,21308.0,36d10+20,218.0,20,0,1,218.0
18,Forest of Shadows (Jelos remix),19,the North Wind,99,OTHER,,50d20+20783,21308.0,40d10+22,242.0,20,0,1,242.0
18,Forest of Shadows (Jelos remix),20,the South Wind,99,OTHER,,50d20+20783,21308.0,40d10+22,242.0,20,0,1,242.0
18,Forest of Shadows (Jelos remix),21,the East Wind,99,OTHER,,50d20+20783,21308.0,40d10+22,242.0,20,0,1,242.0
18,Forest of Shadows (Jelos remix),22,the West Wind,99,OTHER,,50d20+20783,21308.0,40d10+22,242.0,20,0,1,242.0
22,the Nine Hells,0,Stryker,99,HUMAN,Monk,50d20+20783,21308.0,40d10+32,252.0,10,0,2,504.0
22,the Nine Hells,1,Varin,99,HALFLING,Thief,50d20+20783,21308.0,36d10+35,233.0,5,0,2,466.0
22,the Nine Hells,2,Tsaeldin the historian,99,GNOME,,50d20+20783,21308.0,35d10+69,261.5,20,-1,3,784.5
22,the Nine Hells,15,a Nalfeshnee,99,DEMON,Monk,50d20+20783,21308.0,42d10+23,254.0,28,0,1,254.0
22,the Nine Hells,16,a Balor,99,DEMON,Anti-Paladin,50d20+20783,21308.0,46d10+25,278.0,31,0,3,834.0
22,the Nine Hells,19,Crown Prince Belial,99,DEMON,Anti-Paladin,50d20+20783,21308.0,62d13+25,459.0,20,0,3,1377.0
22,the Nine Hells,21,"Belial, Lord of Destruction",99,DEMON,Anti-Paladin,50d20+20783,21308.0,46d10+25,278.0,31,0,3,834.0
